2025-08-27 18:18:00,407 Started
2025-08-27 18:24:06,187 [1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5, 1, 2, 1, 1, 0]:0.693391304347826,1,1,1,1,1
2025-08-27 18:36:57,661 [3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 4, 0, 1, 1]:1000,1000,1000,1000,1000,1000
2025-08-27 18:42:55,063 [3, 3, 0, 0, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 0, 2]:0.6206086956521739,1,1,1,1,0
2025-08-27 18:56:17,360 [0, 1, 0, 0, 1, 1, 1, 0, 0, 2, 1, 1, 3, 1, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-27 19:09:29,320 [3, 3, 0, 1, 1, 1, 0, 1, 1, 0, 4, 0, 2, 0, 1, 1]:1,1,1,1,0.20922208281053947,1
2025-08-27 19:12:58,364 [3, 0, 0, 0, 1, 0, 0, 0, 1, 2, 3, 0, 4, 0, 0, 1]:1,1,1,1,0.0,1
2025-08-27 19:21:04,851 [3, 3, 0, 1, 1, 0, 1, 1, 0, 0, 5, 1, 4, 1, 0, 2]:1,1,1,1,0.0,1
2025-08-27 19:34:48,979 [2, 2, 0, 1, 0, 0, 1, 1, 1, 1, 6, 0, 4, 0, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-27 19:48:48,067 [2, 2, 0, 1, 0, 0, 0, 1, 0, 2, 6, 0, 3, 0, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-27 20:02:48,598 [3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 2, 1, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-27 20:17:03,186 [3, 3, 0, 1, 0, 0, 1, 1, 1, 1, 6, 0, 3, 1, 1, 0]:1000,1000,1000,1000,1000,1000
