2025-08-29 12:21:02,448 Started
2025-08-29 12:24:55,440 [3, 1, 0, 0, 1, 1, 0, 1, 1, 1, 6, 0, 4, 0, 1, 2]:0.58,1,1,1,1,0
2025-08-29 12:30:47,194 [2, 2, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 4, 0, 0, 0]:0.6920869565217391,-0.25,1,1,1,1
2025-08-29 12:35:28,969 [2, 3, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 4, 1, 1, 0]:0.45034782608695645,1,1,0.07,1,1
2025-08-29 12:37:57,665 [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 4, 1, 0, 0]:0.9990434782608696,1,1,1,1,1
2025-08-29 12:41:13,351 [0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 4, 0, 3, 1, 0, 0]:0.9498260869565217,1,1,1,1,1
2025-08-29 12:44:08,644 [0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 6, 1, 3, 1, 1, 0]:0.9914782608695653,1,1,1,1,1
2025-08-29 12:54:26,362 [3, 3, 0, 1, 1, 0, 0, 1, 0, 0, 6, 0, 4, 0, 0, 2]:0.5042608695652173,1,1,1,1,1
2025-08-29 13:07:26,369 [3, 3, 0, 1, 0, 0, 1, 1, 1, 2, 6, 1, 4, 1, 1, 0]:0.9993913043478261,-0.35,1,1,0.30397553516819575,1
2025-08-29 13:20:13,369 [3, 3, 0, 1, 0, 0, 0, 1, 0, 0, 6, 1, 4, 1, 1, 0]:0.9989565217391304,1,1,1,0.3094801223241591,1
2025-08-29 13:23:21,470 [3, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 4, 1, 1, 2]:0.6186956521739131,1,1,1,1,0
2025-08-29 13:31:14,616 [3, 3, 0, 0, 1, 0, 1, 0, 0, 2, 6, 1, 4, 0, 1, 0]:0.9823478260869565,1,1,1,1,0
2025-08-29 13:34:25,749 [0, 2, 0, 0, 0, 0, 1, 1, 1, 2, 3, 1, 3, 1, 0, 0]:0.9868695652173913,1,1,1,1.0,1
2025-08-29 13:41:52,374 [3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 6, 1, 4, 1, 1, 0]:0.9813913043478261,1,1,1,1,0
2025-08-29 13:45:17,552 [3, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 3, 1, 1, 2]:0.6206086956521739,1,1,1,1,0
2025-08-29 13:52:06,732 [2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0]:0.7629565217391304,1,1,1,1,1
2025-08-29 13:54:55,018 [2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 1, 0, 0]:0.5313043478260868,1,1,1,1,1
2025-08-29 14:07:26,547 [3, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 3, 0, 1, 1]:0.47539130434782606,1,1,1,0.5821486413532482,0
2025-08-29 14:13:12,248 [3, 0, 0, 1, 1, 1, 1, 0, 1, 2, 6, 0, 4, 0, 0, 2]:0.5885217391304347,-0.22,1,1,1,0
2025-08-29 14:17:10,252 [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 2, 0, 1, 0]:0.9263478260869565,1,1,1,1,1
2025-08-29 14:20:25,642 [0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 6, 0, 4, 0, 0, 0]:0.9283478260869565,-0.25,1,1,1,1
