2025-09-02 16:36:34,120 Started
2025-09-02 16:41:50,106 [3, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 0, 2]:0.809391304347826,1,1,1,1,0
2025-09-02 16:53:59,471 [3, 3, 0, 1, 1, 0, 0, 1, 0, 2, 4, 0, 4, 0, 1, 0]:0.9995652173913043,1,1,1,0.31758409785932723,1
2025-09-02 16:56:42,027 [2, 0, 0, 1, 0, 1, 0, 0, 1, 1, 4, 1, 2, 1, 1, 0]:0.5973913043478261,1,1,1,1,1
2025-09-02 16:59:44,505 [0, 3, 0, 0, 0, 1, 1, 0, 0, 1, 5, 1, 4, 0, 0, 0]:0.884,1,1,1,1,1
2025-09-02 17:05:29,027 [2, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0]:0.7629565217391304,1,1,1,1,1
2025-09-02 17:08:44,351 [0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0]:0.946695652173913,1,1,1,1,1
2025-09-02 17:19:40,100 [3, 3, 0, 1, 1, 0, 1, 1, 1, 0, 6, 1, 4, 0, 0, 2]:0.49686956521739123,-0.37,1,1,1,1
2025-09-02 17:28:52,836 [3, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 4, 1, 1, 2]:0.557391304347826,-0.35,1,1,1,1
2025-09-02 17:38:31,625 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 2]:0.5034782608695652,-0.37,1,1,1,1
2025-09-02 17:50:41,322 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 0]:0.9993913043478261,-0.35,1,1,0.3036697247706423,1
2025-09-02 17:57:00,118 [1, 3, 0, 1, 1, 0, 0, 1, 1, 0, 6, 1, 4, 0, 1, 0]:0.604086956521739,1,1,1,1,0
2025-09-02 18:07:02,242 [3, 3, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 4, 1, 1, 2]:0.4714782608695651,-0.39,1,1,1,1
2025-09-02 18:10:41,701 [0, 3, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0]:0.8647826086956522,1,1,1,1,1
2025-09-02 18:17:07,239 [2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0]:0.7629565217391304,1,1,1,1,1
2025-09-02 18:19:52,004 [2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 1, 0, 0]:0.5313043478260868,1,1,1,1,1
2025-09-02 18:31:03,944 [3, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 1, 1]:0.5342608695652173,1,1,1,1,0
