2025-08-10 16:39:13,761 Started
2025-08-10 16:50:59,699 [3, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 1, 1, 2]:1000,1000,1000,1000,1000,1000
2025-08-10 17:02:45,359 [0, 2, 0, 0, 1, 0, 1, 0, 1, 1, 6, 0, 4, 0, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 17:14:31,391 [0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 4, 1, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 17:26:17,618 [3, 2, 0, 1, 1, 0, 0, 1, 1, 2, 4, 1, 3, 1, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 17:38:03,954 [3, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 4, 0, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 17:49:49,704 [2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 0, 3, 1, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 18:04:14,484 [3, 1, 0, 1, 0, 0, 1, 0, 1, 1, 6, 1, 4, 1, 0, 2]:1000,1000,1000,1000,1000,1000
2025-08-10 18:16:03,048 [3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 4, 0, 0, 2]:1000,1000,1000,1000,1000,1000
2025-08-10 18:27:52,221 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 18:39:41,859 [0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 6, 0, 4, 0, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 18:51:31,197 [3, 3, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 4, 1, 1, 2]:1000,1000,1000,1000,1000,1000
2025-08-10 19:03:20,905 [2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 19:15:10,306 [3, 3, 0, 0, 1, 1, 0, 0, 1, 2, 6, 1, 4, 1, 1, 0]:1000,1000,1000,1000,1000,1000
2025-08-10 19:26:59,867 [3, 1, 0, 1, 1, 0, 1, 1, 0, 1, 5, 1, 4, 0, 0, 1]:1000,1000,1000,1000,1000,1000
