2025-09-02 16:33:50,023 Started
2025-09-02 16:45:26,920 [3, 1, 0, 1, 1, 0, 0, 0, 1, 1, 4, 0, 2, 1, 0, 2]:0.7892173913043479,1,1,1,1,0
2025-09-02 16:50:10,365 [1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 3, 0, 0, 0]:0.7596521739130435,1,1,1,1,0
2025-09-02 16:52:55,673 [0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 5, 1, 4, 1, 1, 0]:0.9899130434782609,1,1,1,1,1
2025-09-02 16:55:56,987 [0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0]:0.918608695652174,1,1,1,1,1
2025-09-02 17:00:59,529 [2, 2, 0, 1, 1, 1, 1, 1, 0, 2, 6, 0, 3, 1, 1, 0]:0.722695652173913,-0.23,1,1,1,1
2025-09-02 17:03:18,931 [1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 4, 1, 1, 0]:0.6333043478260869,1,1,1,1,1
2025-09-02 17:14:22,904 [3, 3, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 4, 0, 1, 2]:0.5217391304347825,-0.37,1,1,1,1
2025-09-02 17:17:31,428 [0, 2, 0, 1, 1, 1, 0, 0, 1, 2, 5, 1, 3, 0, 0, 0]:0.9759130434782609,1,1,1,1,1
2025-09-02 17:23:10,017 [2, 3, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 2, 1, 1, 0]:0.45034782608695645,1,1,0.06,1,1
2025-09-02 17:35:19,467 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 0]:0.9995652173913043,-0.35,1,1,0.3022935779816514,1
2025-09-02 17:44:58,452 [3, 3, 0, 1, 0, 1, 1, 1, 1, 2, 6, 1, 4, 1, 1, 2]:0.506695652173913,-0.37,1,1,1,1
2025-09-02 17:57:07,842 [3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 4, 1, 2, 1, 1, 0]:0.9991304347826087,1,1,1,0.3022935779816514,1
2025-09-02 18:03:18,988 [2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0]:0.7620869565217391,1,1,1,1,1
2025-09-02 18:05:54,630 [2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 1, 0, 0]:0.5313043478260868,1,1,1,1,1
2025-09-02 18:17:15,317 [3, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 3, 0, 1, 1]:0.5343478260869565,1,1,1,1,0
2025-09-02 18:21:46,962 [0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 4, 0, 1, 0]:0.8811304347826087,1,1,1,1,1
2025-09-02 18:28:38,626 [1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 3, 1, 2, 0, 0, 0]:0.7824347826086957,1,1,1,1,0
2025-09-02 18:32:09,022 [0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 4, 1, 1, 0]:0.8811304347826087,1,1,1,1,1
